Data,Último,Abertura,Máxima,Mínima,Variacao (%)
2025-05-06,133516.0,133499.0,134135.0,133260.0,0.0002
2025-05-07,133398.0,133517.0,134110.0,132872.0,-0.0009
2025-05-08,136232.0,133458.0,137635.0,133458.0,0.0212
2025-05-09,136512.0,136232.0,137286.0,136105.0,0.0021
2025-05-12,136563.0,136516.0,137519.0,136356.0,0.0004
2025-05-13,138963.0,136565.0,139419.0,136550.0,0.0176
2025-05-14,138423.0,138965.0,139362.0,138228.0,-0.0039
2025-05-15,139334.0,138425.0,139408.0,138321.0,0.0066
2025-05-16,139187.0,139335.0,139335.0,137713.0,-0.0011
2025-05-19,139636.0,139186.0,140203.0,138587.0,0.0032
2025-05-20,140110.0,139636.0,140244.0,138966.0,0.0034
2025-05-21,137881.0,140109.0,140109.0,137538.0,-0.0159
2025-05-22,137273.0,137881.0,138837.0,137088.0,-0.0044
2025-05-23,137824.0,137273.0,137824.0,134997.0,0.004
2025-05-26,138136.0,137824.0,138800.0,137795.0,0.0023
2025-05-27,139541.0,138136.0,140382.0,138136.0,0.0102
2025-05-28,138888.0,139541.0,139547.0,138580.0,-0.0047
2025-05-29,138534.0,138869.0,139108.0,137993.0,-0.0025
2025-05-30,137027.0,138546.0,138637.0,136726.0,-0.0109
2025-06-02,136787.0,137026.0,138471.0,136483.0,-0.0017
2025-06-03,136685.0,136787.0,136788.0,136685.0,-0.0007
